timestamp,label,F3,F4,C3,Cz,C4,P3,P4,accX,accY,accZ
14.0,l,-2.935494703494386,-2.4491956672141333,-3.383579576918697,-3.4255156023942486,-2.199705075445296,-3.4656807651545036,-3.2481336587351435,-50.5625,932.625,-199.625
15.0,r,3.363028791147307,3.9151512361413223,4.64871248198881,4.272446240251837,3.9252311884854207,5.061022430253766,4.158129264807134,-49.25,933.5625,-199.3125
16.0,r,-0.9911326366702505,-2.202887033924451,-2.74256695261561,-2.045140059185269,-3.1770626888741136,-2.4776183694959055,-3.340935443076889,-49.1875,934.6875,-197.625
17.0,r,-0.5095802582951224,0.3138216852523157,1.091395337178872,0.7104764486620408,2.144560700166488,0.3766464978117983,2.6443736644884703,-47.625,935.0625,-196.0625
18.0,r,0.058496465668309613,-0.18835087192946195,-0.6098695433934036,-1.037588100521665,-1.3663428107603888,0.1456462920084495,-1.7526283809267689,-48.0,933.875,-198.1875
19.0,r,1.1095834158461215,1.2769247967496828,0.36925905814357746,1.3255963254001866,1.065140978185211,-1.1617765045253192,0.6857327620584306,-46.3125,933.4375,-196.9375
20.0,r,-1.0331405826140507,-1.4687754294174584,-0.10614297531462083,-0.6232402006390337,-0.9530069111932419,1.1212476245787055,-0.06498600322880577,-45.5,933.5625,-197.6875
21.0,r,-0.9373259105635784,0.010024694920916318,-0.9987350262088371,-0.6657935851718896,-0.04999087519615546,-1.0373929617545792,0.15120530322105855,-45.6875,933.9375,-197.9375
22.0,r,2.0083345383257507,1.194566512777842,1.8335143711323898,0.5273238510113966,1.0340906315893672,0.9002169514145146,0.30976367942896527,-45.4375,932.9375,-198.0
23.0,l,-0.10775974671165352,0.3300442682376421,0.40966459634508745,2.2733268663590573,1.2983428144496585,1.5920215627773882,2.0597023571477067,-46.5625,934.9375,-193.3125
24.0,l,-1.7435849152795528,-1.8133377065895213,-2.4611170651958685,-3.2341065958673862,-3.2916634191853973,-3.0280935543831338,-3.9801014755144335,-45.375,935.5,-194.0625
25.0,l,0.9618316093908011,1.2816550772630426,1.857137884151302,1.8618602324769915,2.3640229710801495,2.5094539684605475,3.4423341630573754,-43.9375,935.4375,-192.375
26.0,l,-2.3472856813822003,-2.928544027493247,-2.8001522334129056,-2.635741520806311,-3.19810020672753,-3.204737789543158,-3.7091461920211515,-45.4375,936.3125,-189.9375
27.0,r,2.750582867671442,2.9615979268304673,2.6406602618533217,2.6501331368888676,2.8315076967260993,2.044765289948151,2.1887267676627453,-43.1875,936.25,-187.9375
28.0,r,-0.6288874261961886,-0.1707996507904371,-0.20978364828019858,-0.6358580106126173,0.19034181521949006,0.38177437153923804,0.15947326293208175,-45.6875,936.5625,-190.375
29.0,l,-0.021648684665314364,-1.798562823130629,-0.4802605951820401,-0.23254266061034945,-1.386418654560398,-0.8042284917766892,-1.4904042269673397,-47.4375,935.5,-191.4375
30.0,l,3.4857435446022955,5.779106544680686,2.5546505426974897,0.6032295450747147,3.1121667555899024,4.2075580776531245,5.002831634127177,-47.5625,933.625,-193.125
31.0,l,-8.002266110887241,-8.736541544507306,-6.979547965456921,-2.3320046342745964,-6.7618113451637365,-6.512529241405042,-8.055327148817327,-41.9375,934.9375,-191.125
32.0,l,3.3854299620695327,2.8499144616059486,4.205282221838643,0.764807151620606,4.0217937363697365,1.8490617755028884,4.304953237358821,-39.0,935.5,-193.0
33.0,l,2.9806791962237322,3.4931994792071963,1.4200482118460545,1.7976644478138597,0.8488653253869819,1.541653794827144,-0.4189580053355164,-38.25,936.6875,-190.4375
34.0,l,-1.3596785503451578,-1.5252982330920926,0.054372999037341344,0.8931340582647351,0.2891505076965114,1.0119978708004183,1.3040883591597994,-40.875,935.0625,-193.0625
35.0,l,-1.4978041855602082,-1.5815563946515303,-1.8827063857035633,-2.588907052327906,-1.4020918900527244,-2.2249230224657874,-1.5280880167130217,-39.4375,933.5,-195.5
36.0,l,1.3082652190004231,1.1782978673591977,1.3539971519361729,1.7759449712251898,1.016301231288506,0.7382305140429605,1.0887226091855104,-40.3125,933.6875,-201.5
37.0,l,-0.13665368095198926,-0.2380982046129638,-0.6389510079242036,-1.0541734907842588,-0.8353596320419706,-0.5196317942968575,-0.7112003847893519,-36.9375,934.5625,-198.75
38.0,l,-0.5945329648701161,-0.7747878237901786,-0.5770097880395301,-0.7979424022962897,-0.8152075145989416,-0.25154805372630495,-1.2083836778019874,-37.5625,934.1875,-196.5
39.0,r,0.17232755377344858,0.7504908159317676,-0.17853017970520205,0.444635816570793,0.5809081866772021,-0.3889108593190908,0.9638657088971828,-38.625,933.8125,-199.0
40.0,r,1.4709357368147575,0.2665351530613517,2.012646368979693,1.2140699565762976,1.4290770351199498,2.272478395213634,0.46141037831455345,-37.0625,934.5625,-198.8125
41.0,r,-3.568100469874872,-2.287845163520377,-3.246007222333662,-2.6280409266525386,-2.885381801723893,-3.4286360208664877,-1.9704641934757317,-37.125,934.25,-198.9375
42.0,r,3.293667820677707,2.8168416964289418,3.4128991938683066,3.2773419294863135,2.9204837646793598,3.1033852606886496,1.8829181069194534,-33.3125,932.8125,-198.125
43.0,r,-1.5791330775926762,-1.3312436162386567,-1.5148566212107628,-1.6718881919890456,-1.383805587055044,-1.2092800745171375,0.4790270280076211,-34.1875,933.0625,-200.1875
44.0,r,0.10941612790944123,-0.4114617477422363,-0.9772123551992848,-0.38876639797328877,-0.6605074184443427,-0.54485918451905,-1.5812565297760544,-36.875,933.25,-202.75
45.0,r,1.58273799171412,1.8009715830816786,2.230533553621656,1.5231046410437998,1.5806975076012262,1.634378032898511,1.7088479726696377,-38.125,932.8125,-201.75
46.0,r,-1.719621184052829,-1.6246560008423008,-2.0919580991155624,-1.1192936345319056,-1.2217086624897646,-1.8908006986880777,-1.9605396384013434,-37.9375,934.3125,-200.625
47.0,r,0.9177911092499714,0.6859780722641676,0.3570543357815679,-0.5716719338400112,0.4498946126008038,0.7409854909455205,0.8663048469199576,-35.75,935.1875,-198.5625
48.0,l,-0.3025050111574273,-0.08342585205959295,1.1083868719618353,0.6710968450362038,0.8586371749010723,1.7230795368840868,0.5496583699920059,-34.25,935.375,-196.375
49.0,l,-1.1695237005044707,-0.5561210180964761,-1.6290444303137266,-1.0858439382961074,-1.5983089202758152,-2.8644784233182983,-1.4924896004848411,-33.5,934.1875,-193.5
50.0,l,1.3064025958767078,1.6444736697721627,0.7194219645627113,1.400130001877687,1.6990592157144568,0.47190841165067465,1.7664923687400826,-35.625,935.4375,-194.375
51.0,l,-2.6140708520542755,-3.3838461380314246,-0.8885736143482834,-1.974642567043981,-2.256220568418754,-0.1588061917131813,-1.145471768728063,-57.375,932.5625,-200.75
52.0,l,8.374870102757054,7.916074575440766,3.837479657689406,4.7722367891942366,4.055772210501643,2.0821992983698947,1.6648011789294397,-63.8125,933.6875,-197.8125
53.0,n,-5.802846259927159,-5.883785746255765,-2.741156460981078,-2.572310080671579,-2.4015599192610484,-1.5386137183625188,-0.816636159471191,-40.25,934.0625,-187.1875
54.0,n,-4.454745090209585,-4.005327017451944,-1.5275837828218075,-2.1725826381682407,-2.5474794374425267,-0.7743609197011574,-1.5602065227027877,-39.1875,934.25,-200.4375
55.0,n,6.3154087205159275,5.717188057762163,2.6682543690777685,2.879846932208608,3.1863133085799618,2.1386268549563865,2.193612181084917,-47.0625,933.25,-197.1875
56.0,l,-1.6393914499750304,-0.6299483221354747,-0.20948867283155143,-0.6015677921985325,-0.061901614111420034,0.11471188559412622,0.04468527165010664,-48.4375,933.3125,-200.9375
57.0,l,0.5605289850885843,-0.5589133040243082,-0.12557931017918322,0.8489755425959248,-0.1482359112164205,-0.9413223696032724,-0.44680504693502315,-48.9375,933.0,-200.4375
58.0,l,-1.622945233222464,-0.8212060814605877,-1.8205043787138124,-2.739049940038996,-1.5541097499375787,-0.587954881033892,-0.6946876387428578,-43.6875,933.375,-199.3125
59.0,l,-2.7827154752581027,-2.2075996341920963,-1.380484425276235,-0.913582488257628,-0.6310517228019944,-1.4889218906320576,-1.0861245835720925,-43.3125,935.0,-190.875
60.0,l,3.7637621628438183,3.419287933474117,1.709066928355126,2.529921641666356,1.5845747199714595,1.0501290486444887,0.9529660412621506,-47.0625,935.1875,-191.25
61.0,l,0.9638936779570108,0.24772305936281844,2.0299438147800535,1.2941124897283611,0.7561097796477895,2.0049200099855717,0.8030188906211476,-45.8125,935.25,-194.0625
62.0,r,-0.18300873082039198,-0.5533832674864966,-1.1138851761434316,-1.609735727382572,-0.6916773363629782,-1.4364934273037897,-0.47084771093082883,-43.9375,935.5625,-191.25
63.0,r,-1.4556568535179157,-0.8212151666828204,-0.16952409603633464,0.006802969729208826,-0.2498937529147247,0.6196704568623115,-0.32062408018623206,-42.8125,935.6875,-189.0
64.0,l,1.5883652435100788,1.8013096159902091,1.50174817215708,1.034907898101858,1.6435625478716385,0.939906077617989,1.3289831482142487,-44.6875,937.0,-189.75
65.0,l,-1.9139164182671198,-2.208468237196063,-1.8874311812133875,-1.9985761269073945,-1.9934088768618308,-1.5830927273343736,-2.011683778797368,-42.25,936.0625,-187.25
66.0,l,1.0612396963406205,1.837998611822293,1.5507253398450167,1.6236097009275943,1.458125646288645,1.719215875015747,2.174622650901035,-39.9375,936.375,-187.4375
67.0,r,-0.7599885722649645,-0.8913919556579208,-1.2445852361879002,-0.8820459829193994,-0.5576521762839095,-1.2289594690353565,-1.8809620702694465,-38.8125,936.4375,-186.9375
68.0,r,0.22591194721377383,0.5033182815216535,0.7101099597735993,0.8544115776050089,-0.2087486347582534,0.4653543130613119,-0.007883729571663934,-40.0,936.5,-183.375
69.0,r,-0.0827968749891154,-0.9628041147610209,-0.5165409506631214,-1.3743433327842138,-0.3645970339500252,-0.1501650880057057,0.3520384390291092,-40.625,936.375,-187.0
70.0,r,0.32151296401576496,0.0370434893064139,0.8129482136831856,0.8859239833911121,-0.4158275772034558,1.1318781308780235,0.4540037066848672,-39.5625,937.9375,-186.0625
71.0,r,-0.4019448824153081,0.15702578017291466,-0.9442417655888922,-0.6379634356379543,0.30109577066768767,-1.351879241239137,-0.19010294638987738,-40.4375,936.1875,-183.8125
72.0,r,0.231732654832957,-0.013748721351706536,-0.15343718015325122,0.9215613240368934,0.014279279620985562,-1.162960316861831,-0.08110501301997965,-41.0625,938.25,-183.0625
73.0,r,0.8436977826661083,1.0006194628701792,0.997201229956527,0.9550476273924169,1.0562019892798007,2.4675443023008854,1.5301902786237433,-37.9375,936.4375,-183.25
74.0,r,0.4442882271444855,0.2562289085056575,0.2323706050095343,-0.8028546007837226,0.41264553881199484,-0.6749005785637878,-0.9208339939295657,-39.8125,937.75,-182.9375
75.0,r,-2.0314142369107193,-1.7433052286129127,-2.102733982854002,-0.8725319234937606,-2.565942582191721,-1.4278642765640783,-1.1829499436134256,-39.6875,938.375,-179.4375
76.0,r,1.2196177942294288,1.3764325770394317,0.8360867333852411,0.25780434058042956,1.6086046263622598,0.04802116524282576,0.9650919585702663,-39.875,937.1875,-179.25
77.0,r,-0.499768078451953,-0.780852154596901,0.03705300566224469,0.4057204119417929,-0.06971006759965621,-0.05950789729423923,-1.2336545060903772,-40.0,937.5625,-180.3125
78.0,r,0.19431519420434665,0.6276732998643406,0.44084417114112945,-0.7133281538236738,-0.0984403246408292,0.7981289283509634,1.4344225609082766,-40.75,937.1875,-184.375
79.0,r,0.6047854296199302,0.3704149628468745,0.3163143299641544,0.8978597503141061,0.4078344480028005,0.7260984353921274,-0.14241381991378194,-42.9375,933.75,-196.0
80.0,r,-0.6739971462162826,-0.7778393523886127,-0.3949701526813917,-0.6847805402853683,-0.31280441721774344,-1.226760883039956,-0.16781978758059352,-43.75,932.6875,-200.375
81.0,r,1.4976750037814897,1.8741843818513817,1.2371707539768222,1.629717796219041,1.4458858013258133,1.5485116691764191,1.3809299441783478,-42.0625,935.0625,-195.5625
82.0,r,-1.2267027747714743,-1.3091266277359974,-1.6239310785684404,-1.4867629315105473,-1.6211833459687108,-1.3341177240419766,-1.2876714628321861,-42.4375,935.375,-191.625
83.0,r,0.014261052899455876,-0.2864378090863311,0.8509525192057337,1.4610734114106718,0.589214751582804,0.12217410865759075,-0.20748057658113306,-41.1875,937.375,-187.3125
84.0,r,-0.6459307063449724,-0.5292193108341396,-1.2681111578198812,-2.6929683581138546,-0.9735849634057587,-0.31638617357650944,0.37800344887395193,-37.5625,937.1875,-185.9375
85.0,r,1.358096406886476,0.913831216534684,0.7733632366423158,1.7689711705914133,0.34081314314357064,-0.4277320887586261,-1.3800798065109157,-39.25,937.9375,-183.4375
86.0,r,-0.7985768838085885,-0.08364315640036747,0.020197087819650846,-0.04538475177153885,0.39733084579249944,1.2149071394408275,1.3826811269014743,-40.9375,938.5,-180.0
87.0,r,1.6443594603521396,-0.26887660337469943,2.1116245551478365,1.5564702523312937,0.7988386310177948,1.7950753501394356,0.3298954671039571,-38.1875,937.4375,-181.75
88.0,r,-3.790564173493144,-1.6316202404494549,-3.0472885920638144,-3.410618463902379,-1.9949397534849247,-2.9521875308412513,-2.1228143045496073,-45.4375,933.6875,-196.125
89.0,r,3.142355131185992,2.4076044798961176,1.7171337895496679,2.173712020077398,1.1546312601891568,1.5999834528504266,2.4267088944291406,-44.4375,932.875,-198.25
90.0,l,-0.950245448785017,-0.8342495086839445,-1.566239428801269,-0.7896041610781818,-0.06035612425893018,-1.840334689923514,-1.36670216610807,-45.8125,936.0,-192.25
91.0,l,-0.09725455691274101,0.04300297681599523,1.1592480165929833,1.1574619023265724,1.0012347823335261,1.775599159518193,1.7072509708630745,-44.375,936.25,-191.5625
92.0,l,1.1854201306850431,0.737358332261688,1.0283306480491101,0.019665534141440275,-0.950004348897035,0.013971228880652234,-1.7842603801338683,-45.625,935.875,-193.5
93.0,l,0.21523249371738212,0.5725227197925356,-0.7138948201574427,-0.6429102256834476,0.19939503881342252,-1.1715758682827717,0.020952691323250106,-46.0,936.3125,-188.5
94.0,l,-1.6316680185816868,-1.3036512757639624,-0.5540151940800817,0.248962752428067,0.41498996927122017,0.37109304876589144,0.6952790747270367,-44.3125,935.8125,-189.125
95.0,l,-0.15743524107962434,-0.7414642444996837,-0.35238901893858976,0.15467253043860552,-0.37703852103842744,-0.24559995227652973,0.38006651621591947,-45.75,935.5625,-189.5625
96.0,l,-0.1440913650812281,0.5732289961531806,-0.4251385918203409,-2.126745126638271,-1.5104130076756206,-0.5034426404655024,-1.0107652570427048,-46.8125,935.75,-187.6875
97.0,l,1.0620703125561588,0.13220847660005575,1.368470786831803,1.938040486339504,1.6689801109428108,1.5802612056346683,1.1808919399656224,-46.0625,937.1875,-190.375
98.0,l,-1.2764465324770096,-0.8474206076241874,-1.139675714417842,-0.7878871898607375,-0.7076440849301584,-0.8305175551255772,-0.3904105568099096,-47.5,936.5,-188.5
99.0,l,-0.2734142668823545,-0.4197884507647409,-0.2519910959528411,-0.9732257432746185,-0.48697782047987337,-0.0956062090224485,0.3655381926487115,-46.1875,937.3125,-184.875
100.0,l,0.589493689186607,0.5876002104101665,0.28005815007706314,1.4140652462164696,0.5193986907035862,-0.6747778694236681,-1.2693417038419599,-46.875,935.8125,-184.1875
101.0,l,0.7788631380241625,1.0310769595282707,0.3951016529122505,-1.3189978337316512,-0.13270040733606264,0.9191580312790139,0.3367932878164312,-45.375,937.9375,-183.0625
102.0,l,1.326081767910864,0.7052019933504609,1.1770437979993715,2.584014787038489,1.238969775048605,1.0122392245964957,0.549725836749116,-45.75,937.1875,-181.1875
103.0,l,-1.3345780929267077,-0.3329418151305158,-0.6393144423967348,-1.347215121100884,0.053996447551134225,-0.5429195689538897,0.3196944198450942,-46.8125,938.4375,-181.125
104.0,l,-0.037686950385313965,-1.4390356638046986,-0.014389843972543758,0.062211516221879946,-1.6761777774110387,-0.06112067932020204,-0.8920480168192807,-45.1875,936.4375,-181.375
105.0,l,0.91735548474022,2.206635570713765,0.529446395128999,1.1966518666900392,1.973402615945991,0.6424827538724238,1.7717499712713263,-46.4375,937.1875,-179.0625
106.0,l,-1.830107048854199,-2.2182303301046598,-1.7754580764217094,-1.9539603722670222,-1.835431334804239,-1.9728282031356437,-2.4358260914062324,-44.8125,939.625,-172.3125
107.0,l,0.48288302557484314,0.614442621130769,0.6524557181084782,0.7358432033370113,0.8391929864806964,0.44870627142957087,0.8704202984068717,-42.9375,939.9375,-171.625
108.0,l,0.8887674337415983,1.4603515503397588,1.0129695439925894,0.8969410958351255,0.7580465860829256,1.218621462389661,0.8038821772447965,-45.4375,937.9375,-176.0625
109.0,l,-3.5632316420622594,-4.463483282313109,-3.545031204738684,-4.117699251068025,-3.2524616688338712,-2.800501155971951,-2.5486811695028453,-46.75,938.9375,-175.5
110.0,n,4.420813498322402,5.314113496212884,4.0887718747359045,4.78547739922257,3.7287449660055065,2.744771505092939,2.879104096353659,-46.125,938.875,-176.6875
111.0,n,-0.1749253723259081,-1.2791494127861318,0.051102694582244396,-1.0272575220439146,-0.5391907204426841,0.20645026050298543,-0.10996881205242823,-46.9375,939.125,-182.25
112.0,n,-2.388544294559812,-1.4006709745295531,-2.4249373209604657,-1.3025527690048684,-1.2835617692783319,-1.209171843831842,-1.93662805873117,-47.3125,937.25,-184.3125
113.0,n,1.4120632547490712,0.4696425364728377,1.3766840769147588,1.6240806267712928,0.32131839652385585,0.06300547659114113,1.4503578788832208,-48.3125,936.25,-186.125
114.0,n,-1.1801098021473262,-0.36031996316382964,-1.2048453388096687,-1.6792655722883145,-0.6899235679547646,-1.4728390496129087,-1.598685733521754,-44.875,930.5625,-214.125
115.0,r,0.8448914836452088,0.32919318549055254,0.7852362221949157,0.7729262045557179,1.0130587524950079,2.2210006009747723,2.0812495059178713,-47.5625,926.0625,-226.625
116.0,r,-0.4047779720844781,-0.013980576770172093,-0.5569594504335504,-0.5386473558901989,-0.8803439818769653,-0.4687772230675296,-2.2475956461511823,-46.8125,927.0,-220.375
117.0,r,0.9671519206106789,-0.03692858332606116,1.2237831439648468,1.0549206684997379,1.3547549952614808,0.7310044309590371,3.0796625712439676,-46.25,929.8125,-210.5
118.0,r,-1.9874325580727437,-1.084858238971571,-1.5738134148214862,-2.9089354334145328,-2.2732656663376614,-1.2787857958531463,-3.7285187568884446,-44.0625,931.6875,-204.0625
119.0,r,1.2787274635090915,0.7613188814236146,0.8899396790542508,2.589337711107337,1.8663335907177778,0.5634448807290136,2.660496691255429,-43.375,934.8125,-195.9375
120.0,r,0.022347749911105892,0.7965350519650155,0.38859586895742837,0.427712086657363,0.08672529209142198,0.46239499771343817,-7.246879799895608,-42.125,935.625,-192.6875
121.0,r,-1.5083313181517652,-2.1173930871025686,-2.2344778923656907,-2.6050295496858404,-1.9646244398764199,-2.9166658448218,9.288425222010785,-38.5,934.9375,-192.9375
122.0,r,2.7625047983517184,2.1535515371174645,2.8249580898206257,2.9750425757328793,1.6426197213117464,2.9198130424231667,-2.0991821909792914,-39.375,935.5,-191.75
123.0,r,-1.8628315463033194,-0.665222052339903,-2.0495508674967415,-1.7367066482043856,-0.8356458966490706,-1.426613726795985,-2.162697458276289,-40.4375,936.5,-187.5
124.0,r,0.1764048541282366,0.10338638410204566,1.0965311027147568,1.2194191473867833,1.0849615342183383,1.2411435432759947,1.9746517048925671,-36.25,936.1875,-186.1875
125.0,r,1.3181736438440788,0.7592040739316855,0.49243417322504696,-0.6344160507756404,-0.2777342399536319,0.6709671898269589,-0.2765047038147341,-35.75,936.8125,-184.0
126.0,r,-0.12755814835639603,-0.5346139391715801,0.06035698097879208,0.4951648114655275,0.16240113373918622,-0.8577708322166072,-0.24117308002472987,-37.1875,938.4375,-176.0
127.0,r,0.052906586633861705,0.3856158586429315,-0.1265881203305923,-0.3192056461887066,0.08377818145774345,0.6703757448754462,-0.22193717672411628,-34.0,938.8125,-177.5
128.0,r,-0.5726050909823077,-0.3937900254197921,-0.17293093105690763,0.5911829776583484,-0.06112646475512156,-0.5903439406258194,1.4774177428245472,-34.75,938.0625,-182.125
129.0,r,-0.23354277381643834,0.009406657885642232,-0.8078931525369657,-1.8261623311858428,-0.939193575853681,-0.8697487844918271,-2.4123100592162174,-36.0,938.75,-177.375
130.0,r,-2.6383858627830823,-3.046606795429427,-1.1720656063352133,-1.1829499292452852,-1.310690495920568,-0.27150570488347875,-0.5452282691977661,-35.6875,937.5625,-177.375
131.0,r,3.706399737389521,2.762429465951895,1.7789546993201364,1.8934228645543807,1.0945008446368492,-0.13488442688581653,0.30481284416561766,-35.8125,938.5625,-179.4375
132.0,r,-0.5932331400286549,0.5650415106482638,0.5853788940374703,1.4850805417216681,1.2544372750133839,1.5931061666307078,2.11118175620817,-35.6875,938.1875,-177.0
133.0,r,-1.5959883266228376,-1.3665382506786636,-1.4556618292227086,-1.9393661450870328,-0.17399182353919218,-0.5279141700854327,1.2513625622830473,-35.8125,938.875,-173.1875
134.0,r,2.1302059036906367,2.2797807523420524,1.6090427628790223,1.1522420863546439,0.3064424332194901,0.29826043933333196,-1.8714177108645607,-33.25,938.9375,-177.0
135.0,r,-1.2846171273462115,-2.3724111995150525,-1.658121948409723,0.12248704449428874,-0.8272516367960038,-1.4474304467859112,-0.9135687416468736,-30.5625,938.5625,-175.5
136.0,r,-5.295148610188487,-8.11464558348685,0.7819845752259016,-4.682225351366209,-0.5252484844313353,-0.2752714368287411,0.40973497038395956,-31.5625,937.375,-179.25
137.0,r,12.549244191162325,16.282661328782247,-1.9262690440320076,9.048139532373291,4.211318031286333,1.5340273123206616,0.5684959826184613,-29.3125,935.8125,-189.875
138.0,r,-10.132541194590463,-11.041592300708544,1.5209224486710387,-8.068748246408704,-5.74670940944897,-1.3550212692717218,-2.4073611624976667,-24.0625,936.5625,-190.0
139.0,r,2.5329283412183154,5.250861494886998,0.44921745526011225,5.739394100923176,3.266820511628638,2.485140132793662,4.065555967770496,-23.0625,936.1875,-187.625
140.0,r,-12.347908037328635,-6.172708264930296,-10.804810144684783,-8.704856088039236,-2.3946741127161757,-3.3691411402086704,-5.217147030913456,-21.0625,936.5,-186.4375
141.0,r,41.67860926584977,17.581990466003212,34.38484024995073,16.389660504147948,4.482400409065233,7.279369630947848,9.164246910920978,-27.0625,927.5625,-213.0
142.0,r,-38.72646574086458,-16.374542387106356,-33.31406799040658,-11.996107348132785,-2.9693363993176964,-7.250327784768801,-7.833578698220692,-25.9375,930.8125,-207.25
143.0,r,12.891094255325369,5.43055909261634,13.36844051275076,1.8224136754621398,1.2909773079037499,3.340861378250306,2.0852949300755736,-11.125,927.625,-222.3125
144.0,n,-1.482282592311433,-3.124361409819859,-5.200731126009279,0.42565569112352025,-1.73616033165948,-1.8802662077026175,0.2815702767754026,-13.75,929.3125,-209.4375
145.0,n,-10.95023438694796,-2.1461310048539843,-1.152711662186081,-3.457243410341105,-2.537926638027274,-0.8354560376051031,-1.7458402291320403,-13.4375,930.625,-210.5
146.0,n,9.783626012328929,-1.6788307365254278,2.3623578354491137,0.4673150171069574,-0.1775998960838824,0.7777880266982997,0.3697610444966599,-18.9375,933.0625,-202.5625
147.0,n,4.390730583084566,12.954284545341917,1.7416016858282095,6.65620514653499,7.737625513972821,1.733170580752838,2.6086194042085236,-21.0,936.3125,-191.375
148.0,n,-2.6322889210824076,-8.103259524153039,-0.7369371825281881,-3.5722765082943124,-4.476107541879981,-0.7137171786642384,-1.4327312703214006,-20.125,936.5,-185.875
149.0,n,0.03390082230339499,2.146999411522786,1.2362060795869247,1.0529148294380566,0.5707972737928353,0.7680884102579976,1.354159683893803,-30.25,935.6875,-194.4375
150.0,n,-2.929534482837538,-3.6050450259721156,-2.35014872613547,-2.6244041639696936,-1.524382426353517,-1.4510728655574539,-2.7815489707436027,-31.375,935.0,-198.125
151.0,r,1.2917062559305772,1.1544027167043116,0.14777081964769195,0.4354162995551096,0.1741015571960868,-0.31569304807175824,1.349083559269352,-30.9375,935.625,-192.0
152.0,r,0.005794377464619174,-0.05113332274976858,0.08228088895908263,-0.6575931937494057,-0.8493484507414361,0.8572070148234094,-1.3560803717647592,-27.6875,938.4375,-181.875
153.0,r,-0.8379307082407037,0.546237181469122,-0.36362565534844127,1.105822147888511,1.6498732044281224,-0.5243359697000025,2.2496271972858213,-25.1875,937.875,-180.125
154.0,r,1.1766248548529186,0.043556700823875076,1.1001790791897457,-0.023448402108914253,-0.3935240051841979,0.15890401808408672,-1.8816098152810588,-26.5,936.0625,-186.8125
155.0,r,-1.2447765600200782,0.5119176050436404,-0.43498635270711894,0.05223403822753335,0.6501766848993734,1.2958557881085997,1.4330334822130284,-29.5,936.25,-187.8125
156.0,r,2.1665345668963782,-0.038009857611337454,1.1845667865088647,0.914345924319113,0.0786774760237239,-0.5198910435384123,0.7633984910571987,-31.375,937.5625,-188.375
157.0,r,-2.2395540708093566,-0.12752252434011074,-1.7663281497724825,-0.7787166162248016,0.021894762303405743,-0.7967122766003276,-0.5911181429594408,-31.9375,937.4375,-185.0625
158.0,r,1.228164540924541,-0.548112385434342,0.5857970141350883,0.1309287556634508,-0.9695255739018112,-0.5015616277988905,-1.8552395749358264,-32.0,937.9375,-184.9375
159.0,n,1.3783860617802175,2.0325895400244036,1.3543356865798568,0.8654228238788155,1.5613904292966934,2.0540873986744947,2.1233198988566517,-31.0625,936.8125,-185.375
